51.101396,3.276306
51.101370,3.277652
51.102148,3.278090
51.102902,3.278633
51.103741,3.279423
51.104545,3.279894
51.105326,3.280572
51.106313,3.280944
51.107169,3.281761
51.107653,3.282870
51.108219,3.284121
51.108374,3.284720
51.109063,3.285745
51.109313,3.286064
51.110536,3.285606
51.110596,3.286953
51.111219,3.287249
51.111865,3.287151
51.113066,3.286586
51.113547,3.285511
51.113745,3.284148
51.113969,3.285016
51.114515,3.286247
51.114567,3.287416
51.115743,3.287258
51.115910,3.288454
51.116690,3.288865
51.117492,3.289229
51.117839,3.290512
51.118578,3.291513
51.118233,3.292425
51.117289,3.293248
51.116461,3.293741
51.116142,3.295019
51.115476,3.295246
51.114712,3.295394
51.114712,3.295394
51.114712,3.295394
51.111772,3.296075
51.111558,3.297205
51.111608,3.298570
51.111880,3.300044
51.111898,3.300344
51.111898,3.300344
51.111898,3.300344
51.111898,3.300344
51.111898,3.300344
51.111898,3.300344
51.111898,3.300344
51.111898,3.300344
51.111898,3.300344
51.111898,3.300344
51.111898,3.300344
51.111898,3.300344
51.111898,3.300344
51.111898,3.300344
51.111898,3.300344
51.111898,3.300344
51.111898,3.300344
51.111898,3.300344
51.111898,3.300344
51.111898,3.300344
51.111898,3.300344
51.111898,3.300344
51.111898,3.300344
51.111898,3.300344
51.111898,3.300344
51.111898,3.300344
51.111898,3.300344
51.111898,3.300344
51.111898,3.300344
51.095926,3.313880
51.095124,3.314903
51.094417,3.315786
51.093731,3.316625
51.093477,3.316832
51.093477,3.316832
51.092390,3.314197
51.092262,3.313892
51.091385,3.311781
51.090914,3.310583
51.090577,3.309626
51.091177,3.308716
51.091837,3.308151
51.092797,3.307607
51.093569,3.307074
51.094038,3.306609
51.094960,3.305509
51.095781,3.304756
51.096647,3.304418
51.096894,3.303485
51.096712,3.301968
51.095774,3.302508
51.095104,3.301621
51.095138,3.300116
51.094947,3.298857
51.094558,3.298122
51.094730,3.297502
51.094752,3.296193
51.094187,3.294998
51.093704,3.293806
51.093619,3.292251
51.094013,3.291318
51.094982,3.291349
51.095791,3.291165
51.095888,3.289709
51.096011,3.288742
51.096048,3.287280
51.096088,3.285838
51.096179,3.284407
51.096279,3.282985
51.096862,3.282808
51.097741,3.283496
51.098126,3.282569
51.098310,3.281164
51.098478,3.279656
51.098644,3.278172
51.098815,3.276713
51.098978,3.275266
51.098933,3.273756
51.099136,3.272444
51.099411,3.271434
51.099908,3.271022
51.100807,3.271518
51.101603,3.272026
51.102154,3.271233
51.102487,3.270362
